tmdb_id,film_title,film_adult,film_runtime_min,film_genres,film_rating,film_vote_count,film_mpaa_rating,film_original_title,film_language_name,film_imdb_id,film_wikidata_id,film_countries,film_year,film_release_date,film_popularity,film_budget,film_revenue,film_studios,film_director,film_soundtrack_composer_raw,film_top_cast,film_keywords,film_ingested_at,match_method,soundtrack_type,notes,matched_at,release_group_id,release_group_mbid,album_title,rg_primary_type,rg_secondary_types,release_id,release_mbid,release_title,release_status,release_packaging,barcode,release_language,release_script,release_comment,album_us_release_date,album_us_release_year,album_us_release_month_min_observed,album_us_release_day_min_observed,us_date_has_missing_month,us_date_has_missing_day,us_any_event_missing_month,us_any_event_missing_day,rg_tags_text,release_tags_text,label_names,label_mbids,label_tags_text,rg_rating,rg_rating_count,release_meta_date_added,release_meta_info_url,release_meta_amazon_asin,release_meta_cover_art_presence,release_status_clean,keep_row,is_canonical_soundtrack,is_canonical_songtrack,canonical_rule,canonical_songtrack_rule,days_since_film_release,days_since_album_release,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,vote_count_above_500,composer_primary_clean,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_album_status,lfm_album_listeners,lfm_album_playcount,lfm_album_url,lfm_album_query_method,lfm_album_pulled_at,log_lfm_album_listeners,log_lfm_album_playcount
598331,Rumble,False,95,"Animation, Family",6.799,536,PG,Rumble,English,tt8337158,Q83952024,United States of America,2021,2021-02-12,3.2059,0,0,"Paramount Animation, Reel FX Creative Studios, WWE Studios, Walden Media, Paramount Pictures",Hamish Grieve,Lorne Balfe,"Will Arnett, Geraldine Viswanathan, Stephen A. Smith, Terry Crews, Jimmy Tatro","monster, wrestling, based on comic, kaiju, amused",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2846983,034cb68f-04a7-4faa-b570-c6f673b362b7,Rumble: Music from the Motion Picture,Album,Soundtrack,3287023.0,0d1ae4c6-c356-4c19-9f24-e7ec5d22f79b,Rumble: Music from the Motion Picture,Official,,859751956742.0,English,Latin,,2021-12-17,2021.0,12.0,17.0,False,False,False,False,,,Paramount Music,6ad19f85-b255-4c78-87ea-2110a370dd08,,,,2021-12-17 04:19:27.553 -0500,,,present,Official,True,True,False,single_album_film,,1814,1506.0,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Lorne Balfe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,4.0,6.0,https://www.last.fm/music/Lorne+Balfe/Rumble:+Music+from+the+Motion+Picture,text,2026-01-28 20:22:45.230627+00:00,1.3862943611198906,1.791759469228055
776305,Belle,False,121,"Animation, Science Fiction, Drama, Music",7.666,830,PG,竜とそばかすの姫,Japanese,tt13651628,Q104184744,Japan,2021,2021-07-16,3.197,0,63501160,"Studio Chizu, Nippon Television Network Corporation, dentsu, TOHO, KADOKAWA, Hakuhodo DY Media Partners, Yomiuri Telecasting Corporation, BookWalker, NTT Docomo, Lawson Entertainment, Yomiuri Shimbun Company, movic",Mamoru Hosoda,"Taisei Iwasaki, Ludvig Forssell, Yuta Bandoh, Miho Hazama","Kaho Nakamura, Ryo Narita, Shota Sometani, Tina Tamashiro, Lilas Ikuta","friendship, abusive father, love, slice of life, dead mother",2026-01-19 01:36:06.359 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,2876526,c3e72837-91b8-446e-9faf-5728c7d4ca9d,「竜とそばかすの姫」オリジナル・サウンドトラック,Album,Soundtrack,3298710.0,fc6f0f01-09d6-4209-9f32-000d6bb08442,Belle: Original Motion Picture Soundtrack,Official,,886449455638.0,Japanese,Latin,,2021-07-30,2021.0,7.0,30.0,False,False,False,False,soundtrack,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2021-12-27 04:42:07.159 -0500,,,present,Official,True,True,False,single_album_film,,1660,1646.0,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,Ludvig Forssell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,45.0,153.0,https://www.last.fm/music/%E5%B2%A9%E5%B4%8E%E5%A4%AA%E6%95%B4/%E3%80%8C%E7%AB%9C%E3%81%A8%E3%81%9D%E3%81%B0%E3%81%8B%E3%81%99%E3%81%AE%E5%A7%AB%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%83%BB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF,text,2026-01-28 22:05:30.063857+00:00,3.8066624897703196,5.030437921392435
610253,Halloween Kills,False,105,"Horror, Thriller",6.424,2839,R,Halloween Kills,English,tt10665338,Q67279679,United States of America,2021,2021-10-14,3.1055,20000000,133423964,"Blumhouse Productions, Miramax, Rough House Pictures, Trancas International Films",David Gordon Green,"John Carpenter, Daniel Davies, Cody Carpenter","Jamie Lee Curtis, Judy Greer, Andi Matichak, James Jude Courtney, Nick Castle","halloween, sequel, murder, vigilante, serial killer",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2743335,22c69c03-0273-40ba-9954-9f71e5d291c2,Halloween Kills: Original Motion Picture Soundtrack,Album,Soundtrack,3155675.0,3b9ece0c-a31b-4cb4-84c6-0925c1172788,Halloween Kills: Original Motion Picture Soundtrack,Official,,,English,Latin,,2021-10-15,2021.0,10.0,15.0,False,False,False,False,electronic | synthwave,,Sacred Bones Records,dba6e089-932a-4442-9ebe-fbbceb9476ef,,,,2021-08-17 16:22:18.472 -0400,,,present,Official,True,True,False,single_album_film,,1570,1569.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,John Carpenter,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,16.0,886.0,https://www.last.fm/music/John+Carpenter/Halloween+Kills:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:31:29.181554+00:00,2.772588722239781,6.786716950605081
770254,Back to the Outback,False,92,"Family, Animation, Adventure, Comedy",7.647,771,PG,Back to the Outback,English,tt13575806,Q105560479,United States of America,2021,2021-12-03,3.0589,0,0,Netflix,"Claire Knight, Harry Cripps",Rupert Gregson-Williams,"Isla Fisher, Tim Minchin, Eric Bana, Guy Pearce, Miranda Tapsell","creature, koala",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2844077,2806da73-9c2b-4641-beb8-82799cf17fa9,Back to the Outback: Soundtrack from the Netflix Film,Album,Soundtrack,3283358.0,6ac13a21-e8a6-488a-85e2-73055e88eb4f,Back to the Outback: Soundtrack from the Netflix Film,Official,,886449762866.0,English,Latin,,2021-12-10,2021.0,12.0,10.0,False,False,False,False,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2021-12-14 07:14:50.698 -0500,,,present,Official,True,True,False,single_album_film,,1520,1513.0,,,,,,,,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Rupert Gregson-Williams,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1.0,10.0,https://www.last.fm/music/Rupert+Gregson-Williams/Back+to+the+Outback:+Soundtrack+from+the+Netflix+Film,text,2026-01-28 21:32:24.763052+00:00,0.0,2.302585092994046
482373,Don't Breathe 2,False,98,"Thriller, Horror",7.015,2746,R,Don't Breathe 2,English,tt6246322,Q100701374,United States of America,2021,2021-08-12,3.0512,15000000,53785551,"Ghost House Pictures, Stage 6 Films, Good Universe, Bad Hombre, Screen Gems",Rodo Sayagues,Roque Baños,"Stephen Lang, Madelyn Grace, Brendan Sexton III, Adam Young, Rocci Williams","home, invasion, sin, sequel, gunfight",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2784066,0c4be619-266e-478f-a4e5-22b21d6c4b37,Don’t Breathe 2: Original Motion Picture Soundtrack,Album,Soundtrack,3206767.0,fd7b1b77-cdd4-487d-966b-43ca06040298,Don’t Breathe 2: Original Motion Picture Soundtrack,Official,,780163606423.0,English,Latin,,,,,,,,,,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2021-10-09 06:49:21.666 -0400,,,present,Official,True,True,False,single_album_film,,1633,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Roque Baños,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,2.0,22.0,https://www.last.fm/music/Roque+Ba%C3%B1os/Don%E2%80%99t+Breathe+2:+Original+Motion+Picture+Soundtrack,text,2026-01-28 20:25:08.367937+00:00,0.6931471805599453,3.091042453358316
581734,Nomadland,False,108,Drama,7.181,3229,R,Nomadland,English,tt9770150,Q61740820,United States of America,2021,2021-01-29,2.9969,5000000,39458207,"Cor Cordium Productions, Hear/Say Productions, Highwayman Films",Chloé Zhao,Ludovico Einaudi,"Frances McDormand, David Strathairn, Linda May, Swankie, Gay DeForest","factory worker, van, based on novel or book, nevada, recession",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2611730,b88f727e-fe31-4ada-8726-8d195886c06e,Nomadland (original motion picture soundtrack),Album,Compilation | Soundtrack,2989766.0,fc3c0d8f-24aa-44fd-941a-cf83cb33cc8a,Nomadland (original motion picture soundtrack),Official,,602435821023.0,English,Latin,,2021-02-19,2021.0,2.0,19.0,False,False,False,False,blues | classical,,Decca Records,f18f3b31-8263-4de3-966a-fda317492d3d,classical | discogs dump | jazz | royal philharmonic orchestra | schumann | decca 193.486-x,,,2021-02-20 21:06:05.098 -0500,,,present,Official,True,True,False,single_album_film,,1828,1807.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Ludovico Einaudi,2020,False,False,False,False,False,False,False,False,False,False,False,False,True,False,ok,8868.0,67326.0,https://www.last.fm/music/Various+Artists/Nomadland+(Original+Motion+Picture+Soundtrack),text,2026-01-28 22:03:27.577452+00:00,9.090204570736201,11.11730177089292
619778,Malignant,False,111,"Horror, Mystery",6.756,2533,R,Malignant,English,tt3811906,Q68549841,United States of America,2021,2021-09-01,2.8892,40000000,34891791,"New Line Cinema, Atomic Monster, Starlight Media, My Entertainment",James Wan,Joseph Bishara,"Annabelle Wallis, Maddie Hasson, George Young, Michole Briana White, Susanna Thompson","dreams, monster, brain tumor, detective, seattle, washington",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2756269,f63f3b0c-6dfb-4fcd-8303-4d0c752343e3,Malignant (Original Motion Picture Soundtrack),Album,Soundtrack,3171482.0,e30f580b-2f91-4945-a3a3-a7f8987a831b,Malignant: Original Motion Picture Soundtrack,Official,,794043208638.0,English,Latin,,2021-09-03,2021.0,9.0,3.0,False,False,False,False,,,WaterTower Music,a6cbb3d7-6fea-4257-aa79-e1e6bf810da3,clean up | film score | soundtrack | soundtrack label | soundtracks,,,2021-09-03 06:31:24.963 -0400,,,present,Official,True,True,False,single_album_film,,1613,1611.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Joseph Bishara,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,2494.0,19892.0,https://www.last.fm/music/Joseph+Bishara/Malignant+(Original+Motion+Picture+Soundtrack),text,2026-01-28 22:17:24.141093+00:00,7.821643126239982,9.898072919834629
585216,Escape Room: Tournament of Champions,False,88,"Horror, Thriller, Mystery",6.513,2197,PG-13,Escape Room: Tournament of Champions,English,tt9844522,Q64027971,United States of America,2021,2021-07-01,2.7272,15000000,65774490,"Original Film, Columbia Pictures, Shaken, Not Stirred Productions",Adam Robitel,"John Carey, Brian Tyler","Taylor Russell, Logan Miller, Indya Moore, Holland Roden, Thomas Cocquerel","sequel, no escape, escape room, death game",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2723373,eec0fd29-0e31-4b5e-a0bf-97f32ef8e4e1,Escape Room: Tournament of Champions: Original Motion Picture Soundtrack,Album,Soundtrack,3130754.0,813dd935-a0ec-40af-9a5a-7ac21d0b8237,Escape Room: Tournament of Champions: Original Motion Picture Soundtrack,Official,,886449384815.0,English,Latin,,,,,,,,,,,,Sony Classical,10920823-9ed8-45d9-adb3-69fc22475ab0,classical | sicc | soundtrack | star wars,,,2021-07-18 05:11:34.189 -0400,,,present,Official,True,True,False,single_album_film,,1675,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,John Carey,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,7.0,63.0,https://www.last.fm/music/Brian+Tyler/Escape+Room:+Tournament+of+Champions:+Original+Motion+Picture+Soundtrack,text,2026-01-28 22:15:39.934074+00:00,1.9459101490553132,4.143134726391533
758866,Drive My Car,False,179,Drama,7.4,1429,NR,ドライブ・マイ・カー,Japanese,tt14039582,Q107107865,Japan,2021,2021-08-18,2.6609,1300000,15356046,"Bitters End, C&I entertainment, Culture Entertainment, J-LOD, nekojarashi, Quaras, Bungeishunju, Nippan Group Holdings, The Asahi Shimbun, L'espace Vision",Ryūsuke Hamaguchi,"Eiko Ishibashi, Yoshitaka Fujimoto","Hidetoshi Nishijima, Toko Miura, Masaki Okada, Reika Kirishima, Park Yu-rim","infidelity, japan, loss of loved one, theater play, theater director",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2746244,58028181-ae43-470c-96cf-c3ec24dad773,Drive My Car Original Soundtrack,Album,Soundtrack,3159167.0,c155d1b2-1494-4216-96a9-d89cd563ea00,Drive My Car,Official,,,English,Latin,,,,,,,,,,car on cover | experimental | stage & screen,,NEWHERE MUSIC,84c28194-f0b5-48fb-972a-4307aad91766,,,,2021-08-21 10:53:39.250 -0400,,B09B6YKZNT,present,Official,True,True,False,single_album_film,,1627,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Eiko Ishibashi,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,966.0,13799.0,https://www.last.fm/music/%E7%9F%B3%E6%A9%8B%E8%8B%B1%E5%AD%90/Drive+My+Car+Original+Soundtrack,text,2026-01-28 21:41:48.325707+00:00,6.873163834212518,9.532351404751555
645886,The Unforgivable,False,112,"Drama, Crime",7.419,1960,R,The Unforgivable,English,tt11233960,Q84366178,Germany / United Kingdom / United States of America,2021,2021-11-24,2.6429,0,0,"GK Films, Fortis Films, Construction Film, Red Production Company",Nora Fingscheidt,"David Fleming, Hans Zimmer","Sandra Bullock, Viola Davis, Vincent D'Onofrio, Jon Bernthal, Richard Thomas","redemption, incredulous",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2844062,9fa7dd02-0cb1-476e-9f26-14b680078979,The Unforgivable: Soundtrack from the Netflix Film,Album,Soundtrack,3283341.0,435e0c1d-05d5-4373-8bab-0de746442269,The Unforgivable: Soundtrack from the Netflix Film,Official,,8720205644831.0,English,Latin,,,,,,,,,,,sound art | sound collage,"Maisie Music Publishing, LLC",987351c0-400f-4bc4-99d9-c19f58999644,,,,2021-12-14 07:04:07.412 -0500,,,present,Official,True,True,False,single_album_film,,1529,,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,David Fleming,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,15.0,312.0,https://www.last.fm/music/Hans+Zimmer/The+Unforgivable:+Soundtrack+from+the+Netflix+Film,text,2026-01-28 21:57:55.084324+00:00,2.70805020110221,5.7430031878094825
565028,Candyman,False,91,"Horror, Thriller",6.002,1703,R,Candyman,English,tt9347730,Q64174907,Canada / United States of America,2021,2021-08-25,2.543,25000000,77411570,"Metro-Goldwyn-Mayer, Monkeypaw Productions, Bron Studios, Universal Pictures",Nia DaCosta,Robert Aiki Aubrey Lowe,"Yahya Abdul-Mateen II, Teyonah Parris, Colman Domingo, Nathan Stewart-Jarrett, Kyle Kaminsky","sequel, murder, urban legend, bee, evil",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2753350,4bdeecce-c7f3-4177-8dc5-6c3b64f56ebb,Candyman: Original Motion Picture Soundtrack,Album,Soundtrack,3167842.0,95f0a0ff-5a9e-4b19-8416-2c429f55afdf,Candyman: Original Motion Picture Soundtrack,Official,,859749518037.0,English,Latin,,,,,,,,,,,horror | new orleans | soundtrack,Waxwork Records,329e53bf-ed11-4616-8939-196c451efb26,,,,2021-08-30 04:57:39.529 -0400,,,present,Official,True,True,False,single_album_film,,1620,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Robert Aiki Aubrey Lowe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,34.0,706.0,https://www.last.fm/music/Robert+Aiki+Aubrey+Lowe/Candyman:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:39:37.184686+00:00,3.5263605246161616,6.559615237493242
749274,Cry Macho,False,104,"Drama, Western",5.952,1094,PG-13,Cry Macho,English,tt1924245,Q103817549,United States of America,2021,2021-09-16,2.4742,33000000,16510734,"Malpaso Productions, ASR Productions, Warner Bros. Pictures",Clint Eastwood,Mark Mancina,"Clint Eastwood, Eduardo Minett, Natalia Traven, Dwight Yoakam, Fernanda Urrejola","mexico, based on novel or book, kidnapping, 1970s, neo-western",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2761627,70a669fb-bc5f-4ee9-8255-eeab8b1fb116,Cry Macho: Original Motion Picture Soundtrack,Album,Soundtrack,3178165.0,6cdb5970-df31-4f12-9206-d5116f3bb969,Cry Macho: Original Motion Picture Soundtrack,Official,,794043208621.0,English,Latin,,,,,,,,,,,,WaterTower Music,a6cbb3d7-6fea-4257-aa79-e1e6bf810da3,clean up | film score | soundtrack | soundtrack label | soundtracks,,,2021-09-10 11:24:38.819 -0400,,,present,Official,True,True,False,single_album_film,,1598,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,Mark Mancina,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,3.0,6.0,https://www.last.fm/music/Mark+Mancina/Cry+Macho:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:46:26.317248+00:00,1.0986122886681098,1.791759469228055
537116,"tick, tick... BOOM!",False,120,"Drama, Music",7.608,2239,PG-13,"tick, tick... BOOM!",English,tt8721424,Q85323361,United States of America,2021,2021-11-11,2.3034,0,0,"Imagine Entertainment, 5000 Broadway Productions",Lin-Manuel Miranda,Jonathan Larson,"Andrew Garfield, Alexandra Shipp, Robin de Jesús, Michaela Jaé Rodriguez, Ben Levi Ross","new york city, composer, artist, musical, based on true story",2026-01-19 01:36:06.359 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,2798307,2556b088-1486-41e0-b7e4-7e26fd00755e,"Louder Than Words (From “tick, tick… BOOM!”)",Single,Soundtrack,3225653.0,710afa12-1221-4d5f-8bca-a559dc467b25,"Louder Than Words (From “tick, tick… BOOM!”)",Official,,886449653652.0,English,Latin,,,,,,,,,,,,"Maisie Music Publishing, LLC",987351c0-400f-4bc4-99d9-c19f58999644,,100.0,1.0,2021-10-26 19:59:04.609 -0400,,,present,Official,True,True,False,fallback_imdb_match,,1542,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Jonathan Larson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,116.0,530.0,"https://www.last.fm/music/Andrew+Garfield,+Vanessa+Hudgens+&+Joshua+Henry/Louder+Than+Words",mbid,2026-01-28 21:31:57.754347+00:00,4.7535901911063645,6.272877006546167
664574,Silent Night,False,92,"Comedy, Science Fiction, Horror",5.912,579,R,Silent Night,English,tt11628854,Q85801170,United Kingdom / United States of America,2021,2021-12-03,2.3031,0,438825,"Marv, Maven Screen Media, Endeavor Content, Cloudy",Camille Griffin,Lorne Balfe,"Keira Knightley, Matthew Goode, Roman Griffin Davis, Annabelle Wallis, Lily-Rose Depp","suicide, holiday, christmas party, pill, family dinner",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2844069,73dbd0f4-e1e6-4077-92a6-5ac7d8515873,Silent Night: Original Motion Picture Soundtrack,Album,Soundtrack,3283349.0,a9ba57b6-6ce5-47d1-95bf-2155cf334344,Silent Night: Original Motion Picture Soundtrack,Official,,780163613322.0,English,Latin,,,,,,,,,,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2021-12-14 07:08:46.281 -0500,,,present,Official,True,True,False,single_album_film,,1520,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Lorne Balfe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,10.0,70.0,https://www.last.fm/music/Lorne+Balfe/Silent+Night:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:47:08.402168+00:00,2.302585092994046,4.248495242049359
638449,The Last Letter from Your Lover,False,110,"Drama, Romance",7.336,651,NR,The Last Letter from Your Lover,English,tt1893273,Q72917013,Canada / United Kingdom,2021,2021-07-23,2.1804,0,1451974,"Blueprint Pictures, The Film Farm",Augustine Frizzell,Daniel Hart,"Shailene Woodley, Felicity Jones, Callum Turner, Joe Alwyn, Nabhaan Rizwan","london, england, based on novel or book, cheating, manipulation, love letter",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2726452,85aef40d-8616-4c50-9485-0751fa0e20ce,The Last Letter from Your Lover: Original Motion Picture Soundtrack,Album,Soundtrack,3134735.0,513a9ba9-d0af-4144-9d66-b3fabf9e745f,The Last Letter from Your Lover: Original Motion Picture Soundtrack,Official,,886449444007.0,English,Latin,,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2021-07-23 11:56:32.136 -0400,,B0999KMSZ4,present,Official,True,True,False,single_album_film,,1653,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Daniel Hart,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,4.0,32.0,https://www.last.fm/music/Daniel+Hart/The+Last+Letter+from+Your+Lover:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:51:04.971278+00:00,1.3862943611198906,3.4657359027997265
591538,The Tragedy of Macbeth,False,105,Drama,6.939,846,R,The Tragedy of Macbeth,English,tt10095582,Q84693711,United States of America,2021,2021-12-05,2.0688,0,176248,"IAC Films, A24",Joel Coen,Carter Burwell,"Denzel Washington, Frances McDormand, Alex Hassell, Bertie Carvel, Brendan Gleeson","witch, husband wife relationship, scotland, ambition, treason",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2873229,4260315b-962f-4f89-8d9a-564dde8ccfc2,The Tragedy of Macbeth: Soundtrack from the Apple Original Film,Album,Soundtrack,3322452.0,8ed5d2d1-6fa0-4ef6-a6ef-f6d6f7eefd9e,The Tragedy of Macbeth: Soundtrack from the Apple Original Film,Official,,886449806423.0,English,Latin,,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2022-01-16 03:24:40.449 -0500,,,present,Official,True,True,False,single_album_film,,1518,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Carter Burwell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5.0,27.0,https://www.last.fm/music/Carter+Burwell/The+Tragedy+of+Macbeth:+Soundtrack+from+the+Apple+Original+Film,text,2026-01-28 21:37:42.845682+00:00,1.6094379124341003,3.295836866004329
630240,Titane,False,108,"Drama, Thriller, Horror",6.33,1611,R,Titane,French,tt10944760,Q105393862,Belgium / France,2021,2021-07-14,1.9457,6600000,4982335,"Kazak Productions, ARTE France Cinéma, Frakas Productions, VOO, BeTV",Julia Ducournau,Jim Williams,"Vincent Lindon, Agathe Rousselle, Garance Marillier, Laïs Salameh, Mara Cissé","pregnancy, trauma, head wound, car crash, serial killer",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2732581,1649ec83-4751-4ed1-b915-75698cc02132,Titane: Original Motion Picture Soundtrack,Album,Soundtrack,3142418.0,75c84ed4-d9c8-44fa-bc23-cb73c20cd924,Titane: Original Motion Picture Soundtrack,Official,,886449464487.0,English,Latin,,,,,,,,,,,,Kazak Productions,79d7a984-85af-4978-b217-95d85659c881,,,,2021-08-01 09:50:37.599 -0400,,,present,Official,True,True,False,single_album_film,,1662,,,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,Jim Williams,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,16.0,164.0,https://www.last.fm/music/Jim+Williams/Titane:+Original+Motion+Picture+Soundtrack,text,2026-01-28 20:27:32.738127+00:00,2.772588722239781,5.099866427824199
554230,The Lost Daughter,False,122,Drama,6.463,1067,R,The Lost Daughter,English,tt9100054,Q99926331,Greece / Israel / United Kingdom / United States of America,2021,2021-12-15,1.9444,5000000,703281,"Endeavor Content, Samuel Marshall Productions, Media Finance Capital, Faliro House Productions, Pie Films",Maggie Gyllenhaal,Dickon Hinchliffe,"Olivia Colman, Jessie Buckley, Dakota Johnson, Ed Harris, Paul Mescal","daughter, mother, beach, based on novel or book, greece",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2932574,3b9a6e89-54f2-4462-a5fb-56b98aa62043,The Lost Daughter: Original Songs from the Netflix Film,Album,Soundtrack,3399419.0,d037d750-d5f1-4204-953e-dcb5e2d575c5,The Lost Daughter: Original Songs from the Netflix Film,Official,,196623130894.0,English,Latin,,,,,,,,,,,,Royal Music,d8c43b16-f691-4782-9536-fdc3529452e9,,,,2022-03-26 11:37:51.340 -0400,,,present,Official,True,True,True,fallback_imdb_match,multi_album_soundtrack_title,1508,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Dickon Hinchliffe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1.0,19.0,https://www.last.fm/music/Monika/The+Lost+Daughter:+Original+Songs+from+the+Netflix+Film,text,2026-01-28 21:36:17.990488+00:00,0.0,2.9444389791664403
